UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0682086Y;BTS - Services - Professions immobilières - en apprentissage;32211031312;158;Apprentissage;60
0670050R;BTS - Production - Environnement nucléaire - en apprentissage;32211034303;112;Apprentissage;12
0141992P;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;60;Apprentissage;25
0741774B;BTS - Services - Communication - en apprentissage;32211032003;138;Apprentissage;10
0062201K;BTS - Services - Communication - en apprentissage;32211032003;46;Apprentissage;20
0141992P;BTS - Services - Communication - en apprentissage;32211032003;145;Apprentissage;25
0431046D;BTS - Services - Commerce International - en apprentissage;32211031215;33;Apprentissage;25
0755020Z;BTS - Services - Analyses de biologie médicale - en apprentissage;32211033109;431;Apprentissage;60
0562023V;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;30;Apprentissage;20
0831693P;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;1;Apprentissage;15
0755020Z;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;54;Apprentissage;15
0141992P;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;55;Apprentissage;25
0142321X;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;49;Apprentissage;40
0370983T;Certificat de Spécialisation - Maintenance des installations oléohydrauliques et pneumatiques - en apprentissage;23K00025102;5;Apprentissage;25
0340871M;BTS - Services - Gestion de la PME - en apprentissage;32211031409;42;Apprentissage;16
0271319M;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025401;33;Apprentissage;12
0352864Y;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;35;Apprentissage;16
0352864Y;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;2;Apprentissage;8
0660919R;BTS - Services - Gestion de la PME - en apprentissage;32211031409;2;Apprentissage;10
0660919R;BTS - Services - Communication - en apprentissage;32211032003;7;Apprentissage;10
0331424U;BTS - Agricole - Viticulture-Oenologie;32212021112;330;Scolaire;62
0673043U;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;234;Apprentissage;15
0442982C;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;45;Apprentissage;12
0631904C;BTS - Agricole - Technico-commercial - Spécialité biens et services pour l'agriculture - en apprentissage;32212031204;41;Apprentissage;24
0160980D;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie - en apprentissage;32212031203;19;Apprentissage;8
0350791V;BTS - Production - Conception de produits industriels - en apprentissage;32211020009;86;Apprentissage;16
0292009B;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie - en apprentissage;32212031203;28;Apprentissage;20
0561463L;BTS - Agricole - Technico-commercial - Spécialité biens et services pour l'agriculture - en apprentissage;32212031204;14;Apprentissage;18
0561463L;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;5;Apprentissage;18
0121507Y;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;8;Apprentissage;16
0121507Y;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie - en apprentissage;32212031203;24;Apprentissage;16
0340991T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;162;Apprentissage;6
0251891V;BTS - Services - Assurance - en apprentissage;32211031311;65;Apprentissage;20
0763150L;BTS - Production - Conception de produits industriels - en apprentissage;32211020009;64;Apprentissage;10
0740006E;BTS - Production - Développement et Réalisation Bois - en apprentissage;32211023411;99;Apprentissage;4
0772918D;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;57;Apprentissage;100
0340061G;BTS - Production - Techniques et services en matériels agricoles - en apprentissage;32211025213;43;Apprentissage;12
0531018U;BTS - Services - Commerce International - en apprentissage;32211031215;81;Apprentissage;10
0594278E;BTS - Production - Contrôle industriel et régulation automatique - en apprentissage;32211020113;49;Apprentissage;15
0101149V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;118;Apprentissage;20
0802176F;BTS - Services - Professions immobilières - en apprentissage;32211031312;64;Apprentissage;20
0672959C;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;55;Apprentissage;15
0942461P;BTS - Services - Communication - en apprentissage;32211032003;118;Apprentissage;25
0062209U;BTS - Services - Gestion de la PME - en apprentissage;32211031409;24;Apprentissage;25
0512201R;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;115;Apprentissage;20
0630020E;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;154;Apprentissage;8
0630020E;BTS - Services - Gestion de la PME - en apprentissage;32211031409;193;Apprentissage;8
0630077S;BTS - Services - Assurance - en apprentissage;32211031311;202;Apprentissage;18
0442982C;BTS - Services - Gestion de la PME - en apprentissage;32211031409;26;Apprentissage;12
0442982C;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;103;Apprentissage;12
0694070Z;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;150;Apprentissage;25
0694070Z;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;272;Apprentissage;25
0241204D;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;23;Apprentissage;15
0782549X;BTS - Services - Gestion de la PME - en apprentissage;32211031409;217;Apprentissage;15
0782549X;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;199;Apprentissage;12
0690696G;BTS - Services - Métiers de la coiffure - en apprentissage;32211033607;26;Apprentissage;6
0682087Z;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;71;Apprentissage;24
0850142T;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;23;Apprentissage;18
0490886X;BTS - Services - Tourisme;32211033426;168;Scolaire;18
0573231C;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;143;Scolaire;15
0910620E;BTS - Services - Support à l'action managériale;32211032409;603;Scolaire;34
0593027V;BTS - Production - Systèmes constructifs bois et habitat;32211023412;94;Scolaire;18
0593061G;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;90;Scolaire;36
0763550W;BTS - Services - Gestion de la PME - en apprentissage;32211031409;130;Apprentissage;20
0134395G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;155;Apprentissage;30
0134395G;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;66;Apprentissage;30
0134395G;BTS - Services - Gestion de la PME - en apprentissage;32211031409;31;Apprentissage;25
6200741L;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;111;Apprentissage;50
0100022V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;233;Apprentissage;15
0101016A;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;168;Apprentissage;15
0100022V;BTS - Services - Assurance - en apprentissage;32211031311;92;Apprentissage;7
0131784U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;651;Apprentissage;15
0760110G;BTS - Production - Electrotechnique - en apprentissage;32211025520;191;Apprentissage;12
0763502U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;91;Apprentissage;7
0771914M;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;48;Apprentissage;25
0352813T;BTS - Services - Communication - en apprentissage;32211032003;184;Apprentissage;8
0352813T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;120;Apprentissage;8
0561978W;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;40;Apprentissage;20
0340937J;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;42;Apprentissage;25
0340937J;BTS - Services - Gestion de la PME - en apprentissage;32211031409;30;Apprentissage;15
0630020E;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;484;Apprentissage;12
0400018C;BTS - Services - Gestion de la PME - en apprentissage;32211031409;92;Apprentissage;15
0731198F;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;46;Apprentissage;20
0311341P;BTS - Production - Bâtiment - en apprentissage;32211023012;132;Apprentissage;15
0590215N;BTS - Production - Métiers de la mode-vêtements - en apprentissage;32211024207;179;Apprentissage;2
0341493N;BTS - Production - Bâtiment - en apprentissage;32211023012;183;Apprentissage;16
9720931E;BTS - Services - Communication - en apprentissage;32211032003;36;Apprentissage;15
0841207F;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;54;Apprentissage;10
0922427N;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune - en apprentissage;32211032209;226;Apprentissage;7
0770943G;BTS - Production - Enveloppe des bâtiments : conception et réalisation;32211023205;133;Scolaire;17
0133909D;BTS - Services - Métiers de l'audio-visuel opt : métiers du son;32211032330;122;Scolaire;12
0331760J;BTS - Services - Collaborateur juriste notarial;32211034502;517;Scolaire;15
0751909T;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;142;Apprentissage;40
0134304H;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;118;Apprentissage;20
0132828D;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;41;Apprentissage;24
0342261Y;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;44;Apprentissage;10
0342261Y;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;32;Apprentissage;10
0342261Y;BTS - Services - Assurance - en apprentissage;32211031311;29;Apprentissage;10
0371437L;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;48;Apprentissage;10
0763542M;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;82;Apprentissage;30
0931618D;BTS - Services - Prothésiste dentaire - en apprentissage;32211033111;37;Apprentissage;10
0931618D;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;21;Apprentissage;10
0010826T;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;53;Apprentissage;24
0010826T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;70;Apprentissage;24
0597224G;BTS - Services - Gestion de la PME - en apprentissage;32211031409;25;Apprentissage;20
0755978R;BTS - Services - Professions immobilières - en apprentissage;32211031312;208;Apprentissage;48
0755978R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;54;Apprentissage;30
0755978R;BTS - Services - Tourisme - en apprentissage;32211033426;414;Apprentissage;48
0660856X;FCIL - Voilerie et sellerie nautique;44210099901;37;Scolaire;12
0271049U;BTS - Services - Banque ;32211031313;70;Scolaire;24
0942215X;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;32211025015;103;Apprentissage;12
0693977Y;BTS - Services - Gestion de la PME - en apprentissage;32211031409;82;Apprentissage;10
